Vault,Chain,Type,Month,Month Return (%),Cumulative Return (%),AUM ($),AUM Size, Total Debt, Total Gains
yvUSDT 0.4.3 - ETH,ETH,Other,jun/22,0,0.0,0,Under $10 million,0,0
yvCurve-USDN 0.3.5 - ETH,ETH,Stable,jun/22,0.017445987595795742,0.1523036175557848,9702109.047431367,Under $10 million,9061664.219618669,0
yvCurve-USDK 0.3.5 - ETH,ETH,Stable,jun/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-triCrypto 0.4.2 - ETH,ETH,Other,jun/22,0.0,0.031024253362695653,104576.65711634,Under $10 million,0,0
yvCurve-pBTC 0.3.5 - ETH,ETH,BTC,jun/22,0.05078484075293055,0.09524437416424059,236950.1254857,Under $10 million,11.5053616896,0
yvBalancer-BoostedAaveUSD 0.4.3 - ETH,ETH,Other,jun/22,0,0.0,0,Under $10 million,0,0
yvCurve-cvxCRV 0.4.3 - ETH,ETH,Altcoin,jun/22,0.0,0.15905816421899988,112142.241949,Under $10 million,155615.67514147,0
yvCurve-ibCHF 0.4.3 - ETH,ETH,Iron Bank,jun/22,0.0,0.06876399931199995,124406.31762474,Under $10 million,0,0
yvCOMP 0.4.3 - ETH,ETH,Altcoin,jun/22,0.0029724216884230437,0.01518993311200001,32306.25229439,Under $10 million,632.1317733283,0
yUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0,0.0009269785829999488,3261278.47394543,Under $10 million,2857065.279622693,0
yvCurve-ibKRW 0.4.3 - ETH,ETH,Iron Bank,jun/22,0.0,0.12258578028599998,122653.24551671,Under $10 million,0,0
yvCurve-ibJPY 0.4.3 - ETH,ETH,Iron Bank,jun/22,0.0,0.20642534739600005,378.139208645,Under $10 million,0,0
yvCurve-ibGBP 0.4.3 - ETH,ETH,Iron Bank,jun/22,0.0,0.1407926946689999,19349.69113163,Under $10 million,0,0
yvCurve-3EUR 0.4.3 - ETH,ETH,Stable,jun/22,0.0029870598433030526,0.055662915342000296,903595.797332,Under $10 million,860805.794715,0
yvCurve-sUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0005965034855113238,0.08432694287575626,1069898.277268057,Under $10 million,1010699.3815733382,0
yvCurve-rETHwstETH 0.4.3 - ETH,ETH,ETH,jun/22,0.0,0.0009306717873134307,1053473.6370409431,Under $10 million,937.9996413231,0
yvCurve-ibBTC 0.4.3 - ETH,ETH,BTC,jun/22,0.0,0.0,0,Under $10 million,0,0
yvUSDC 0.3.0 - ETH,ETH,Stable,jun/22,0.0008401444939063474,0.09012570770391348,19575774.206113845,Between $10 million and $50 million,19183215.937036,0
yvCurve-LUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0,0.08637976617266307,3440805.9308111635,Under $10 million,3379741.54188562,0
yvCurve-stETH-WETH 0.4.3 - ETH,ETH,ETH,jun/22,0.0,0.0,6611933.820979,Under $10 million,5975.46875295,0
lp-yCRV 0.4.3 - ETH,ETH,Other,jun/22,0,0.0,0,Under $10 million,0,0
yvCurve-HBTC 0.3.3 - ETH,ETH,BTC,jun/22,0.0008757387592412957,0.04864754451884923,1002718.5061412076,Under $10 million,49.2154539938,0
yvLINK 0.4.2 - ETH,ETH,Altcoin,jun/22,0.0005701170995731086,0.014940895937999965,1060910.7201373246,Under $10 million,170954.02427482,0
yvCurve-ibEUR 0.4.3 - ETH,ETH,Iron Bank,jun/22,0.0,0.0686758776830001,1316392.7327080045,Under $10 million,0,0
yvCurve-CRVETH 0.4.3 - ETH,ETH,Altcoin,jun/22,0.008832065697193192,0.06420971365967687,549811.328539,Under $10 million,9682.02098635,0
yvCurve-ibGBP-USDC 0.4.3 - ETH,ETH,Other,jun/22,0.0,0.0,493.3585703206,Under $10 million,0,0
yvCurve-BUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0004700115541487193,0.06183139876791355,868277.054431,Under $10 million,851949.337127,0
yvCurve-USDM 0.4.3 - ETH,ETH,Stable,jun/22,0.0,2.0,3.01365188136e-18,Under $10 million,0,0
yvSUSHI 0.4.3 - ETH,ETH,Altcoin,jun/22,0.0006206520209779409,0.07802215220794273,307154.781741,Under $10 million,116730.068206,0
yvCurve-renBTC 0.3.5 - ETH,ETH,BTC,jun/22,0.0,0.049828343972677214,5325.22389375,Under $10 million,0.260124641991,0
yvCurve-alETH 0.4.3 - ETH,ETH,ETH,jun/22,0.025402969799680486,0.07171210122699989,1617.15700381,Under $10 million,1.411756326681,0
yvCurve-YFIETH 0.4.3 - ETH,ETH,Altcoin,jun/22,0.01782522784966134,0.017831569655766266,190120.42492568,Under $10 million,38.414095782051,0
yvUSDT 0.3.5 - ETH,ETH,Stable,jun/22,8.566598641346346e-06,0.04881731058900041,24829364.8648869,Between $10 million and $50 million,4348687.118556,0
yvCurve-EURSUSDC 0.4.3 - ETH,ETH,Stable,jun/22,0.0,0.023476820363999895,36487.41907331,Under $10 million,13020.76485715,0
yvCurve-Pax 0.3.5 - ETH,ETH,Stable,jun/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-sBTC 0.3.5 - ETH,ETH,BTC,jun/22,0.0,0.02101171072746366,1042093.5494609082,Under $10 million,51.1398144143,0
yvCurve-3pool 0.3.5 - ETH,ETH,Other,jun/22,0.0,0.03405261595522413,2526742.86307929,Under $10 million,2471405.046645135,0
yvRAI 0.4.2 - ETH,ETH,Altcoin,jun/22,0.0,0.0020643676906213493,9125.13761327,Under $10 million,2962.7070172966,0
yvCurve-EURN 0.4.3 - ETH,ETH,Stable,jun/22,0.0,0.0010730934670000192,13.024507139978,Under $10 million,11.922798638638,0
yvCurve-mUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0005530039001595544,0.08116704303228706,465861.472282,Under $10 million,457541.36043,0
yvCurve-yBUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0,0.04539632484654854,99836.977236,Under $10 million,87851.31518812,0
yvCurve-BBTC 0.3.5 - ETH,ETH,BTC,jun/22,0.0,0.020556700765344438,322442.268213,Under $10 million,15.827134536119,0
yvCurve-sETH 0.3.2 - ETH,ETH,ETH,jun/22,0.00054976793095185,0.057906948796108804,875379.80345,Under $10 million,788.6128550473,0
yvCurve-ibJPY-USDC 0.4.3 - ETH,ETH,Other,jun/22,0.0,0.0,498.6721250932,Under $10 million,2906.64440642,0
yvBOOST 0.3.5 - ETH,ETH,Altcoin,jun/22,0.05469734427545658,0.799614279443666,6809845.11926081,Under $10 million,13094086.840331515,0
yvWBTC 0.3.5 - ETH,ETH,BTC,jun/22,3.5651286618421096e-06,0.01502263435652007,6666967.52922336,Under $10 million,137.21012043000002,0
yvCurve-alUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0038112206863221143,0.08916200311048028,1478304.7663182863,Under $10 million,1477593.12836347,0
yvCurve-FRAX 0.3.5 - ETH,ETH,Stable,jun/22,0.0,0.10756175937110402,1706586.5768621878,Under $10 million,1693684.9439633032,0
yv1INCH 0.3.2 - ETH,ETH,Altcoin,jun/22,0.0,0.06733146603669837,171481.0327332,Under $10 million,0,0
yvCurve-EURTUSD 0.4.3 - ETH,ETH,Stable,jun/22,0.0,0.016799230661999953,116101.41204315,Under $10 million,55865.40397338,0
yvDAI 0.2.2 - ETH,ETH,Stable,jun/22,0.0,0.012515104769184271,2.1002293516669e-10,Under $10 million,2.09874751e-10,0
yvCurve-rETH 0.3.5 - ETH,ETH,ETH,jun/22,0.0,0.04698936394820685,590117.664863,Under $10 million,531.6067590231,0
yvCurve-RSV 0.3.5 - ETH,ETH,Other,jun/22,0.0,0.11562140646000008,18288.15388335,Under $10 million,17763.50540353,0
yvCurve-USDP 0.3.5 - ETH,ETH,Stable,jun/22,0.0009365229278084364,0.11011270513472016,1809032.607503806,Under $10 million,1789333.8283694247,0
yvCurve-Compound 0.3.5 - ETH,ETH,Altcoin,jun/22,0.00016189663697785406,0.027162127131022284,562079.519197,Under $10 million,507128.297215,0
yvYFI 0.3.2 - ETH,ETH,Altcoin,jun/22,0.0,0.04165625450808563,846452.796328,Under $10 million,0,0
yvCurve-3Crypto 0.4.3 - ETH,ETH,Other,jun/22,0.0013063240361772532,0.09329253856866093,3484503.70575016,Under $10 million,4006.56990959,0
yvCurve-ibEUR-USDC 0.4.3 - ETH,ETH,Other,jun/22,0.0,0.0,495.1070599319,Under $10 million,0,0
yvSNX 0.3.5 - ETH,ETH,Altcoin,jun/22,0.0034329348281059158,0.09096387364135139,1445819.98297167,Under $10 million,604959.321033,0
yvCurve-OUSD 0.4.3 - ETH,ETH,Stable,jun/22,0.0003497138332875238,0.05901276553200008,47193.62903092,Under $10 million,46987.03254685,0
yvCurve-ibKRW-USDC 0.4.3 - ETH,ETH,Other,jun/22,0.0,0.0,623.9389653229,Under $10 million,11229.68683978,0
yvUNI 0.3.5 - ETH,ETH,Altcoin,jun/22,0.0019139532057725894,0.007703550480000043,409536.866526,Under $10 million,80547.526494,0
yvTUSD 0.4.3 - ETH,ETH,Stable,jun/22,0.0,0.05529759482699981,14432.24284215,Under $10 million,14419.33104969,0
yvWETH 0.4.2 - ETH,ETH,ETH,jun/22,8.893750771465925e-05,0.012975688383091821,77050494.73068535,Over $50 million,34268.35232417911,0
yvUSDC 0.4.3 - ETH,ETH,Stable,jun/22,0.0013548681219024417,0.016683827323798583,97862859.1697288,Over $50 million,30697404.989339,0
yvsUSD 0.3.3 - ETH,ETH,Stable,jun/22,0.0,0.04101578558680874,61606.44988639,Under $10 million,0,0
yvWETH 0.3.2 - ETH,ETH,ETH,jun/22,0.00017887763006285695,0.036235385678198506,484975.739347,Under $10 million,0,0
yvKP3RETH-f 0.4.3 - ETH,ETH,Other,jun/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-sAave 0.3.5 - ETH,ETH,Altcoin,jun/22,0.0,0.06025709782882105,461723.606288,Under $10 million,431353.674451,0
yvCurve-USDP 0.4.3 - ETH,ETH,Stable,jun/22,0.0,0.0,0,Under $10 million,0,0
yvWBTC 0.3.1 - ETH,ETH,BTC,jun/22,0.0,0.002934090685140278,1210.2325013548,Under $10 million,0,0
yvCurve-DOLA 0.4.3 - ETH,ETH,Stable,jun/22,0.006113483876294623,0.015353770293000002,781671.164315,Under $10 million,750481.223244,0
yvCurve-MIMUST 0.4.3 - ETH,ETH,Stable,jun/22,0.0,0.06905185286186555,63925.62393355,Under $10 million,63766.39401388,0
yvAAVE 0.4.3 - ETH,ETH,Altcoin,jun/22,0.000222039424099707,0.03576111395199977,792332.723424,Under $10 million,13359.79538354,0
yvDAI 0.4.3 - ETH,ETH,Stable,jun/22,0.0014895149857330203,0.027642054620808265,111148124.69124655,Over $50 million,31768873.168675516,0
yvCurve-stETH 0.3.0 - ETH,ETH,ETH,jun/22,0.0012196134418231974,0.06859891009112373,75317130.14978747,Over $50 million,65815.703663,0
yvYFI 0.4.3 - ETH,ETH,Altcoin,jun/22,0.0005940138034865594,0.011342159570496113,3270255.3180811,Under $10 million,176.9447457191,0
yvHEGIC 0.3.0 - ETH,ETH,Altcoin,jun/22,0.0,0.008777602404040019,2610.20212562,Under $10 million,0,0
yvUSDC 0.2.2 - ETH,ETH,Stable,jun/22,0.0,0.011919154791057096,28.053015938928,Under $10 million,0,0
yvCurve-oBTC 0.3.5 - ETH,ETH,BTC,jun/22,0.0,0.056284130558708956,113741.545806,Under $10 million,5.631342796269,0
yvCurve-LINK 0.3.5 - ETH,ETH,Altcoin,jun/22,0.0,0.01531960468948279,505532.594945,Under $10 million,81345.49445087,0
yvCurve-TUSD 0.3.5 - ETH,ETH,Stable,jun/22,0.0,0.15647636026212108,7063.32492367,Under $10 million,6412.70987881,0
yvAVAX 0.4.3 - FTM,FTM,Altcoin,jun/22,0.0,0.0,0.294783187074,Under $10 million,0,0
yvCRV 0.4.3 - FTM,FTM,Altcoin,jun/22,0.0,0.03298123407536857,201364.198802,Under $10 million,1.10644146e-10,0
yvMIM 0.4.3 - FTM,FTM,Stable,jun/22,0.0016504610761258753,0.050655897170780895,272135.3839506,Under $10 million,225680.383004,0
yvWFTM 0.4.3 - FTM,FTM,Altcoin,jun/22,0.0010480889865061016,0.04361382060537844,7630507.61896916,Under $10 million,11779698.720002178,0
yvBOO 0.4.3 - FTM,FTM,Altcoin,jun/22,0.03218760266597265,0.2538374608870899,454430.661083,Under $10 million,209598.5790613,0
yvUSDT 0.4.3 - FTM,FTM,Stable,jun/22,0.003584348898854728,0.022693559407753305,924924.073011,Under $10 million,227899.243741,0
yvDOLA 0.4.3 - FTM,FTM,Stable,jun/22,0.0,0.022790281435392412,58215.86251,Under $10 million,2.08731171e-10,0
yvfBEETS 0.4.3 - FTM,FTM,Altcoin,jun/22,0.030034111894258197,0.11066486968881795,92411.84613027,Under $10 million,1121791.7309250976,0
yvYFI 0.4.3 - FTM,FTM,Altcoin,jun/22,1.4134541176824555e-05,0.03567109420493453,1153087.7438113654,Under $10 million,0,0
yvFRAX 0.4.3 - FTM,FTM,Stable,jun/22,0.0,0.01920637954978721,197693.833716,Under $10 million,0,0
yvDAI 0.4.3 - FTM,FTM,Stable,jun/22,0.0005564102800823534,0.059689491310283005,11044582.278199483,Between $10 million and $50 million,2991998.42844635,0
yvCurve-MIM 0.4.3 - FTM,FTM,Stable,jun/22,0.004402251387433331,0.009692798616321996,1360.2995880436,Under $10 million,1301.64583733,0
yvCurve-Tricrypto 0.4.3 - FTM,FTM,Other,jun/22,0.012514052821763544,0.0370982639912294,350515.91715235,Under $10 million,408.4289190447,0
yvWETH 0.4.3 - FTM,FTM,ETH,jun/22,0.001324306140324305,0.002259063822556584,1730835.0828018019,Under $10 million,1082.6409389449,0
yvSPELL 0.4.3 - FTM,FTM,Altcoin,jun/22,0.0,0.04525816428316798,95951.30837431,Under $10 million,4.13673041e-10,0
yvUSDC 0.4.3 - FTM,FTM,Stable,jun/22,0.0005002059389134228,0.03412315471439231,4940820.995404,Under $10 million,3166273.3525480004,0
yvCurve-Geist 0.4.3 - FTM,FTM,Altcoin,jun/22,0.000230715140096871,0.007709146751235574,3147551.01555552,Under $10 million,3086459.1562610543,0
yvWBTC 0.4.3 - FTM,FTM,BTC,jun/22,0.00036770709965439075,0.0006449761585904934,1836252.8314133957,Under $10 million,57.5393592,0
yvLINK 0.4.3 - FTM,FTM,Altcoin,jun/22,1.5957534493793446e-07,0.005076393526774581,176284.70489748,Under $10 million,2848.1457499065,0
yvCurve-UST 0.4.3 - ETH,ETH,Stable,jul/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-HUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.020796074047292334,9041.77899551,Under $10 million,0,0
yvCurve-EURT 0.4.3 - ETH,ETH,Stable,jul/22,0.0,0.10561117811199994,19644.08425817,Under $10 million,19056.74806319,0
yvCurve-ibAUD-USDC 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0,493.3386601368,Under $10 million,0,0
yvCurve-ankrETH 0.3.5 - ETH,ETH,ETH,jul/22,0.0,0.03742721478250011,123403.26492638,Under $10 million,69.4052181593,0
yvCurve-CVXETH 0.4.3 - ETH,ETH,Altcoin,jul/22,0.01910449366377276,0.07528033381799992,596580.939392,Under $10 million,2451.8554194139,0
yvCurve-d3pool 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0201099812829999,2594.9063783658,Under $10 million,2583.27978964,0
yvDAI 0.3.0 - ETH,ETH,Stable,jul/22,0.001191704565575158,0.09495334587285553,1880296.63953922,Under $10 million,1864641.649968438,0
yvCurve-UST 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.06395508476198475,60059.1917542,Under $10 million,0,0
yvCurve-ibAUD 0.4.3 - ETH,ETH,Iron Bank,jul/22,0.0,0.00914849930299999,3779.62330885,Under $10 million,5242.27195581,0
yvCurve-tBTC 0.3.5 - ETH,ETH,BTC,jul/22,0.0,0.05952662705353862,48837.15315926,Under $10 million,2.0447218175,0
yvCurve-EURS 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.09770065127146599,1522059.8756457937,Under $10 million,1480266.6229873523,0
st-yCRV 0.4.3 - ETH,ETH,Other,jul/22,0,0.0,0,Under $10 million,0,0
yvCurve-IronBank 0.3.2 - ETH,ETH,Altcoin,jul/22,0.0022195099072901403,0.10066611262347624,8951949.889099967,Under $10 million,8588621.786364535,0
yvCurve-USDT 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-RAI 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.015091635264000036,527958.97731,Under $10 million,400183.677065,0
yvCurve-MIM 0.4.3 - ETH,ETH,Stable,jul/22,0.014165802276794093,0.11723578765630704,793889.581769,Under $10 million,784366.197536,0
yvCurve-GUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.0700530181731116,568474.433312,Under $10 million,549159.655045,0
yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0,501.7047365755,Under $10 million,0,0
yvCurve-DUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.07730891958804609,134391.878907,Under $10 million,132506.94017084,0
yvCurve-STG-USDC 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0,1342256.3928610715,Under $10 million,1000336.7940007118,0
yvLUSD 0.4.3 - ETH,ETH,Stable,jul/22,0.00021924930737338144,0.03854469979540687,1067045.248744083,Under $10 million,580146.674728,0
yvCurve-Aave 0.3.5 - ETH,ETH,Altcoin,jul/22,0.0,0.028669743820984417,441049.644441,Under $10 million,402938.276306,0
yvUSDT 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0,9425112.766634,Under $10 million,1884449.73714,0
yvCurve-USDN 0.3.5 - ETH,ETH,Stable,jul/22,0.017565744792560345,0.1725446888253137,8739093.392656738,Under $10 million,8168486.20867678,0
yvCurve-USDK 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-triCrypto 0.4.2 - ETH,ETH,Other,jul/22,0.0,0.031024253362695653,128022.72484535,Under $10 million,0,0
yvCurve-pBTC 0.3.5 - ETH,ETH,BTC,jul/22,0.0,0.09524437416424059,278501.18391751,Under $10 million,11.5053616896,0
yvBalancer-BoostedAaveUSD 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-cvxCRV 0.4.3 - ETH,ETH,Altcoin,jul/22,0.060563681958359705,0.22925499424799956,196039.86882526,Under $10 million,134665.7360875,0
yvCurve-ibCHF 0.4.3 - ETH,ETH,Iron Bank,jul/22,0.0,0.06876399931199995,124817.38744383,Under $10 million,118498.9662126,0
yvCOMP 0.4.3 - ETH,ETH,Altcoin,jul/22,0.0,0.01518993311200001,44970.28162475,Under $10 million,775.1688173221,0
yUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.0009269785829999488,2909435.4022194566,Under $10 million,2550075.1118956855,0
yvCurve-ibKRW 0.4.3 - ETH,ETH,Iron Bank,jul/22,0.0,0.12258578028599998,123081.66757248,Under $10 million,159003790.8396417,0
yvCurve-ibJPY 0.4.3 - ETH,ETH,Iron Bank,jul/22,0.0,0.20642534739600005,387.4986915927,Under $10 million,51478.29318746,0
yvCurve-ibGBP 0.4.3 - ETH,ETH,Iron Bank,jul/22,0.0,0.1407926946689999,19429.75054706,Under $10 million,15917.23424044,0
yvCurve-3EUR 0.4.3 - ETH,ETH,Stable,jul/22,0.0,0.055662915342000296,805585.456796,Under $10 million,759727.694953,0
yvCurve-sUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.08432694287575626,1091575.8654084783,Under $10 million,1008528.8395563848,0
yvCurve-rETHwstETH 0.4.3 - ETH,ETH,ETH,jul/22,0.00034372918539427033,0.0012747208717629466,1532301.3608830743,Under $10 million,879.4473477159,0
yvCurve-ibBTC 0.4.3 - ETH,ETH,BTC,jul/22,0.0,0.0,0,Under $10 million,0,0
yvUSDC 0.3.0 - ETH,ETH,Stable,jul/22,0.0005113196695836209,0.09068311042058119,18973331.723808,Between $10 million and $50 million,18699747.335924,0
yvCurve-LUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0003901965979959954,0.08680366786155536,3363274.54717845,Under $10 million,3312223.0692073,0
yvCurve-stETH-WETH 0.4.3 - ETH,ETH,ETH,jul/22,0.0,0.0,7093307.14715595,Under $10 million,0,0
lp-yCRV 0.4.3 - ETH,ETH,Other,jul/22,0,0.0,0,Under $10 million,0,0
yvCurve-HBTC 0.3.3 - ETH,ETH,BTC,jul/22,0.0022402236861789326,0.050996749586533774,1186790.2622804923,Under $10 million,49.2693406422,0
yvLINK 0.4.2 - ETH,ETH,Altcoin,jul/22,0.0,0.014940895937999965,1006314.6979005338,Under $10 million,129862.28200973,0
yvCurve-ibEUR 0.4.3 - ETH,ETH,Iron Bank,jul/22,0.0,0.0686758776830001,1263218.9432406,Under $10 million,1136864.666801384,0
yvCurve-CRVETH 0.4.3 - ETH,ETH,Altcoin,jul/22,0.0,0.06420971365967687,933674.015371,Under $10 million,9385.701499,0
yvCurve-ibGBP-USDC 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0,494.6549683434,Under $10 million,0,0
yvCurve-BUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.06183139876791355,818796.184682,Under $10 million,812864.442313,0
yvCurve-USDM 0.4.3 - ETH,ETH,Stable,jul/22,0.0,2.0,3.0115665399966003e-18,Under $10 million,0,0
yvSUSHI 0.4.3 - ETH,ETH,Altcoin,jul/22,0.0,0.07802215220794273,340124.389376,Under $10 million,172834.3497513,0
yvCurve-renBTC 0.3.5 - ETH,ETH,BTC,jul/22,0.0,0.049828343972677214,6276.66471687,Under $10 million,0.260124641991,0
yvCurve-alETH 0.4.3 - ETH,ETH,ETH,jul/22,0.0001754494399985873,0.07190013251499994,53935.77040753,Under $10 million,31.7177975888,0
yvCurve-YFIETH 0.4.3 - ETH,ETH,Altcoin,jul/22,0.0,0.017831569655766266,349348.5969194,Under $10 million,37.8454676014,0
yvUSDT 0.3.5 - ETH,ETH,Stable,jul/22,4.2832626277800046e-05,0.04886223418889846,18839492.6643212,Between $10 million and $50 million,3502685.5486509986,0
yvCurve-EURSUSDC 0.4.3 - ETH,ETH,Stable,jul/22,0.001913452773951052,0.025435194925000015,418568.019779,Under $10 million,206826.050632,0
yvCurve-Pax 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.0,0,Under $10 million,0,0
yvCurve-sBTC 0.3.5 - ETH,ETH,BTC,jul/22,0.0,0.02101171072746366,1250745.3460973315,Under $10 million,51.1398144143,0
yvCurve-3pool 0.3.5 - ETH,ETH,Other,jul/22,0.0,0.03405261595522413,2514435.5286664055,Under $10 million,2449694.67201704,0
yvRAI 0.4.2 - ETH,ETH,Altcoin,jul/22,0.0,0.0020643676906213493,8628.08845393,Under $10 million,2952.76268241,0
yvCurve-EURN 0.4.3 - ETH,ETH,Stable,jul/22,0.0,0.0010730934670000192,12.752881195623,Under $10 million,11.922798638638,0
yvCurve-mUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.08116704303228706,441727.320299,Under $10 million,299132.496861,0
yvCurve-yBUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.04539632484654854,98294.8441,Under $10 million,86542.26273345,0
yvCurve-BBTC 0.3.5 - ETH,ETH,BTC,jul/22,0.0,0.020556700765344438,380074.562207,Under $10 million,15.827134536119,0
yvCurve-sETH 0.3.2 - ETH,ETH,ETH,jul/22,0.0016455855920540774,0.05964782522878154,1630118.07110335,Under $10 million,922.4701183089,0
yvCurve-ibJPY-USDC 0.4.3 - ETH,ETH,Other,jul/22,0.0,0.0,504.653682151,Under $10 million,2906.64440642,0
yvBOOST 0.3.5 - ETH,ETH,Altcoin,jul/22,0.04714751348379509,0.8844616179493665,12721194.50339204,Between $10 million and $50 million,13220708.885457635,0
yvWBTC 0.3.5 - ETH,ETH,BTC,jul/22,1.2624819949458299e-05,0.015035448834523457,6985697.15141833,Under $10 million,24.53628248,0
yvCurve-alUSD 0.3.5 - ETH,ETH,Stable,jul/22,0.004909799965236106,0.0945095706754886,1255907.12264666,Under $10 million,1091081.255273538,0
yvCurve-FRAX 0.3.5 - ETH,ETH,Stable,jul/22,0.01131655502508,0.12009554296470148,1663835.41546932,Under $10 million,1517766.28501048,0
yv1INCH 0.3.2 - ETH,ETH,Altcoin,jul/22,0.0,0.06733146603669837,184433.202952,Under $10 million,0,0
yvCurve-EURTUSD 0.4.3 - ETH,ETH,Stable,jul/22,0.0,0.016799230661999953,114842.95281113,Under $10 million,55865.40397338,0
yvDAI 0.2.2 - ETH,ETH,Stable,jul/22,0.0,0.012515104769184271,2.0987475100000003e-10,Under $10 million,2.09874751e-10,0
yvCurve-rETH 0.3.5 - ETH,ETH,ETH,jul/22,0.0,0.04698936394820685,913709.001958,Under $10 million,531.3890978838,0
yvCurve-RSV 0.3.5 - ETH,ETH,Other,jul/22,0.0,0.11562140646000008,18276.85741314,Under $10 million,17763.50540353,0
yvCurve-USDP 0.3.5 - ETH,ETH,Stable,jul/22,0.0,0.11011270513472016,1654496.68958218,Under $10 million,1640278.699387608,0
yvCurve-Compound 0.3.5 - ETH,ETH,Altcoin,jul/22,0.0,0.027162127131022284,562224.529055,Under $10 million,504591.41557,0
yvYFI 0.3.2 - ETH,ETH,Altcoin,jul/22,0.0,0.04165625450808563,1732468.98367107,Under $10 million,0,0
yvCurve-3Crypto 0.4.3 - ETH,ETH,Other,jul/22,0.006308626658571459,0.10018971302309243,4893409.55389074,Under $10 million,4657.04391083,0
