Timestamp,Vault,Chain,Address,Type,Month,APY,TVL
2022-07-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,jul/22,0.005065500728725469,527958.97731
2021-01-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,jan/21,,
2022-03-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,mar/22,0.026240056472325968,349583.743257
2021-06-30,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,jun/21,,
2021-10-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,oct/21,,
2022-04-30,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,apr/22,0.05400484262798955,622818.423477
2021-02-28,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,feb/21,,
2021-12-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,dec/21,,0.0
2022-05-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,may/22,0.013294752024410661,832175.129426
2021-05-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,may/21,,
2021-11-30,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,nov/21,,
2021-03-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,mar/21,,
2022-06-30,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,jun/22,0.005065500728725469,688575.831247
2021-07-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,jul/21,,
2022-08-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,aug/22,0.02617828820355972,458130.771048
2021-08-31,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,aug/21,,
2021-09-30,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,sep/21,,
2021-04-30,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,apr/21,,
2022-09-30,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,sep/22,0.13055760319877474,455310.27859
2022-02-28,yvCurve-RAI 0.4.3 - ETH,ETH,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,Other,feb/22,0.08933661346251864,349387.0349175
2022-01-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,jan/22,0.1018189411334427,1530760.018501446
2022-07-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,jul/22,0.008714950287488588,568474.433312
2021-01-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,jan/21,,
2022-03-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,mar/22,0.1018189411334427,626584.972263
2021-06-30,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,jun/21,0.08876129511707487,3888210.9069189657
2021-10-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,oct/21,0.20573207614747657,1359923.55106775
2022-04-30,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,apr/22,0.02532691710019308,803701.34532
2021-02-28,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,feb/21,,
2021-12-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,dec/21,0.20573207614747657,814395.046334
2022-05-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,may/22,0.02532691710019308,563563.091976
2021-05-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,may/21,,6156909.7261427
2021-11-30,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,nov/21,0.20573207614747657,1271141.3457761733
2021-03-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,mar/21,,
2022-06-30,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,jun/22,0.008714950287488588,567523.747755
2021-07-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,jul/21,0.04942011612998276,3883877.20804498
2022-08-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,aug/22,0.008714950287488588,568646.857365
2021-08-31,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,aug/21,0.08704883972024424,7209576.89085032
2021-09-30,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,sep/21,0.041143059686308714,2956987.36527193
2021-04-30,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,apr/21,,0.0
2022-09-30,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,sep/22,0.0063056118858462185,573476.766767
2022-02-28,yvCurve-GUSD 0.3.5 - ETH,ETH,0x2a38B9B0201Ca39B17B460eD2f11e4929559071E,Stable,feb/22,0.1018189411334427,1221896.0271385
2022-01-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,jan/22,,2020101.45449597
2022-07-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,jul/22,,1250745.3460973315
2021-01-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,jan/21,,
2022-03-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,mar/22,,2067275.6388914867
2021-06-30,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,jun/21,0.012737064515308205,3838786.8403632306
2021-10-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,oct/21,0.07736447617402731,9111331.345345534
2022-04-30,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,apr/22,,1693904.1089189667
2021-02-28,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,feb/21,,
2021-12-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,dec/21,,2853702.4546776
2022-05-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,may/22,,1250775.9965694428
2021-05-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,may/21,0.015477810026246486,6182838.79466066
2021-11-30,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,nov/21,0.008184413772648336,4149553.56832858
2021-03-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,mar/21,,
2022-06-30,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,jun/22,,1042093.5494609082
2021-07-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,jul/21,0.012161844442244885,42759310.485630095
2022-08-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,aug/22,,1023515.8237437246
2021-08-31,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,aug/21,0.08645115022426131,7166341.80730063
2021-09-30,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,sep/21,0.042174442328012596,6024571.45267272
2021-04-30,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,apr/21,,5561520.73095867
2022-09-30,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,sep/22,,1008279.13015593
2022-02-28,yvCurve-sBTC 0.3.5 - ETH,ETH,0x8414Db07a7F743dEbaFb402070AB01a4E0d2E45e,BTC,feb/22,,1784514.0494777362
2022-01-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,jan/22,,9622.52858288
2022-07-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,jul/22,,805585.456796
2021-01-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,jan/21,,
2022-03-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,mar/22,0.9072393549338722,22667.7603396
2021-06-30,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,jun/21,,
2021-10-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,oct/21,,
2022-04-30,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,apr/22,0.9072393549338722,21436.96346848
2021-02-28,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,feb/21,,
2021-12-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,dec/21,,0.0
2022-05-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,may/22,0.005773950131253036,945375.309348
2021-05-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,may/21,,
2021-11-30,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,nov/21,,
2021-03-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,mar/21,,
2022-06-30,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,jun/22,0.03697985204719845,903595.797332
2021-07-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,jul/21,,
2022-08-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,aug/22,,757626.88543
2021-08-31,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,aug/21,,
2021-09-30,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,sep/21,,
2021-04-30,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,apr/21,,
2022-09-30,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,sep/22,,741529.521318
2022-02-28,yvCurve-3EUR 0.4.3 - ETH,ETH,0x5AB64C599FcC59f0f2726A300b03166A395578Da,Stable,feb/22,0.9072393549338722,32745.16086262
2022-01-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,jan/22,,990026.479138
2022-07-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,jul/22,,252869.14001057
2021-01-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,jan/21,,
2022-03-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,mar/22,0.06268180273994917,402780.33159644
2021-06-30,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,jun/21,,
2021-10-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,oct/21,,
2022-04-30,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,apr/22,0.3329975109755863,731937.384978
2021-02-28,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,feb/21,,
2021-12-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,dec/21,,
2022-05-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,may/22,0.017349192578186567,458493.381842
2021-05-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,may/21,,
2021-11-30,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,nov/21,,
2021-03-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,mar/21,,
2022-06-30,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,jun/22,,201364.198802
2021-07-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,jul/21,,
2022-08-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,aug/22,,110633.54237817
2021-08-31,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,aug/21,,
2021-09-30,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,sep/21,,
2021-04-30,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,apr/21,,
2022-09-30,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,sep/22,,67263.09822452
2022-02-28,yvCRV 0.4.3 - FTM,FTM,0x0446acaB3e0242fCf33Aa526f1c95a88068d5042,Altcoin,feb/22,0.10641799335477198,393824.777043
2022-01-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,jan/22,,
2022-07-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,jul/22,,
2021-01-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,jan/21,,
2022-03-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,mar/22,,
2021-06-30,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,jun/21,,
2021-10-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,oct/21,,
2022-04-30,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,apr/22,,
2021-02-28,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,feb/21,,
2021-12-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,dec/21,,
2022-05-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,may/22,,
2021-05-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,may/21,,
2021-11-30,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,nov/21,,
2021-03-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,mar/21,,
2022-06-30,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,jun/22,,
2021-07-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,jul/21,,
2022-08-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,aug/22,,
2021-08-31,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,aug/21,,
2021-09-30,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,sep/21,,
2021-04-30,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,apr/21,,
2022-09-30,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,sep/22,,189.1121536169
2022-02-28,st-yCRV 0.4.3 - ETH,ETH,0x8a0889d47f9Aa0Fac1cC718ba34E26b867437880,Other,feb/22,,
2022-01-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,jan/22,,
2022-07-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,jul/22,,
2021-01-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,jan/21,,
2022-03-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,mar/22,,
2021-06-30,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,jun/21,,
2021-10-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,oct/21,,
2022-04-30,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,apr/22,,
2021-02-28,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,feb/21,,
2021-12-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,dec/21,,
2022-05-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,may/22,,
2021-05-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,may/21,,
2021-11-30,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,nov/21,,
2021-03-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,mar/21,,
2022-06-30,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,jun/22,,
2021-07-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,jul/21,,
2022-08-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,aug/22,,
2021-08-31,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,aug/21,,
2021-09-30,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,sep/21,,
2021-04-30,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,apr/21,,
2022-09-30,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,sep/22,,500.3611374253
2022-02-28,yvUSDC 0.4.4 - OPT,OPT,0x4C8b1958B09B3bde714f68864Bcc3a74Eaf1A23D,Other,feb/22,,
2022-01-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,jan/22,,
2022-07-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,jul/22,,501.7047365755
2021-01-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,jan/21,,
2022-03-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,mar/22,,
2021-06-30,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,jun/21,,
2021-10-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,oct/21,,
2022-04-30,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,apr/22,,
2021-02-28,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,feb/21,,
2021-12-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,dec/21,,
2022-05-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,may/22,,
2021-05-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,may/21,,
2021-11-30,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,nov/21,,
2021-03-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,mar/21,,
2022-06-30,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,jun/22,,500.5610520611
2021-07-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,jul/21,,
2022-08-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,aug/22,,495.9991158841
2021-08-31,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,aug/21,,
2021-09-30,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,sep/21,,
2021-04-30,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,apr/21,,
2022-09-30,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,sep/22,,497.67708475
2022-02-28,yvCurve-ibCHF-USDC 0.4.3 - ETH,ETH,0x2e5c7e9B1Da0D9Cb2832eBb06241d18552A85400,Other,feb/22,,
2022-01-31,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,jan/22,,5559824.02626924
2022-07-31,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,jul/22,,380074.562207
2021-01-31,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,jan/21,,
2022-03-31,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,mar/22,,1482740.0904874234
2021-06-30,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,jun/21,,84755958.80044578
2021-10-31,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,oct/21,0.03093872461815783,16963256.531915475
2022-04-30,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,apr/22,,622459.749646
2021-02-28,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,feb/21,,
2021-12-31,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,dec/21,,7058724.10380455
2022-05-31,yvCurve-BBTC 0.3.5 - ETH,ETH,0x8fA3A9ecd9EFb07A8CE90A6eb014CF3c0E3B32Ef,BTC,may/22,,508511.780966
