"Time","yvCurve-UST 0.4.3","yvCurve-HUSD 0.3.5","yvCurve-EURT 0.4.3","yvCurve-ankrETH 0.3.5","yvCurve-CVXETH 0.4.3","yvCurve-d3pool 0.4.3","yvDAI 0.3.0","yvCurve-UST 0.3.5","yvCurve-ibAUD 0.4.3","yvCurve-tBTC 0.3.5","yvCurve-EURS 0.3.5","yvCurve-IronBank 0.3.2","yvCurve-USDT 0.3.5","yvCurve-RAI 0.4.3","yvCurve-MIM 0.4.3","yvCurve-GUSD 0.3.5","yvCurve-DUSD 0.3.5","yvLUSD 0.4.3","yvCurve-Aave 0.3.5","yvCurve-USDN 0.3.5","yvCurve-USDK 0.3.5","yvCurve-triCrypto 0.4.2","yvCurve-pBTC 0.3.5","yvCurve-cvxCRV 0.4.3","yvCurve-ibCHF 0.4.3","yvCOMP 0.4.3","yUSD 0.3.5","yvCurve-ibKRW 0.4.3","yvCurve-ibJPY 0.4.3","yvCurve-ibGBP 0.4.3","yvCurve-3EUR 0.4.3","yvCurve-sUSD 0.3.5","yvCurve-rETHwstETH 0.4.3","yvCurve-ibBTC 0.4.3","yvUSDC 0.3.0","yvCurve-LUSD 0.3.5","yvCurve-HBTC 0.3.3","yvLINK 0.4.2","yvCurve-ibEUR 0.4.3","yvCurve-CRVETH 0.4.3","yvCurve-BUSD 0.3.5","yvCurve-USDM 0.4.3","yvSUSHI 0.4.3","yvCurve-renBTC 0.3.5","yvCurve-alETH 0.4.3","yvCurve-YFIETH 0.4.3","yvYFIETH-f 0.4.3","yvUSDT 0.3.5","yvCurve-EURSUSDC 0.4.3","yvCurve-Pax 0.3.5","yvCurve-sBTC 0.3.5","yvCurve-3pool 0.3.5","yvRAI 0.4.2","yvCurve-EURN 0.4.3","yvCurve-mUSD 0.3.5","yvCurve-yBUSD 0.3.5","yvCurve-BBTC 0.3.5","yvCurve-sETH 0.3.2","yvBOOST 0.3.5","yvWBTC 0.3.5","yvCurve-alUSD 0.3.5","yvCurve-FRAX 0.3.5","yv1INCH 0.3.2","yvCurve-EURTUSD 0.4.3","yvDAI 0.2.2","yvCurve-rETH 0.3.5","yvCurve-RSV 0.3.5","yvCurve-USDP 0.3.5","yvCurve-Compound 0.3.5","yvYFI 0.3.2","yvCurve-3Crypto 0.4.3","yvSNX 0.3.5","yvCurve-OUSD 0.4.3","yvUNI 0.3.5","yvTUSD 0.4.3","yvWETH 0.4.2","yvUSDC 0.4.3","yvsUSD 0.3.3","yvWETH 0.3.2","yvCurve-sAave 0.3.5","yvCurve-USDP 0.4.3","yvWBTC 0.3.1","yvCurve-DOLA 0.4.3","yvCurve-MIMUST 0.4.3","yvAAVE 0.4.3","yvDAI 0.4.3","yvCurve-stETH 0.3.0","yvYFI 0.4.3","yvHEGIC 0.3.0","yvUSDC 0.2.2","yvCurve-oBTC 0.3.5","yvCurve-LINK 0.3.5","yvCurve-TUSD 0.3.5","yGov","yveCRV"
1648677600000,0,8962.98748315,33790.05983547,578592.745002,2383420.962626914,88882.82437791,2222966.019222344,159812.83291326,34942.34525125,613491.787741,5665759.14651361,266147641.278047,0,349653.649709,5455281.67794732,626696.680547,990652.224344,4812182.18188343,515881.966304,67857595.386174,0,228561.600579,4606340.92451726,829770.712523,1850120.23628912,459443.90471,5905364.58633358,12242902.445918,47651.02497973,2347059.5763121364,22667.7603396,1188773.4364069288,206.6649634367,0,89668353.546689,14222256.090758473,24781408.244794823,4540003.04604688,32294014.5887394,858770.257312,2340916.5785511467,482.7824847205,1972874.3728638943,39219.86988139,17925.49514316,613417.182747,undefined,83580926.849657,33046.38619154,0,2061680.05897733,2900892.56776961,11672.17013336,21231.64060503,604024.92158,330449.58331345,1478726.7470388275,4011275.383515635,24493184.0241277,68935031.54064362,25609710.089717567,116639438.29203115,997224.852384,3962731.9301122096,2.09874751e-10,2503779.07865658,25562.86482238,6251843.76761375,10189019.665733,4547190.05163635,12043806.120928122,5462855.0749203,272991.771605,2185755.726176515,15715.73225625,432102813.8302275,326087053.748004,73973.051608,2479492.26922532,512508.085665,0,2831.8538245843,13366.71379653,640968.469661,3815934.4253403503,288595594.6777166,689912531.4039954,34069075.9739417,18590.02313915,28.048948,854294.928247,1944870.337313397,7339.77656831,16471408.923613733,68742226.31942283
1648684800000,0,8962.98868339,33790.05983547,578680.263159,2446210.47801542,88824.07671171,2222966.019222344,159813.113377,34942.34525125,615156.878605,5665759.14651361,266147867.90634236,0,349653.70197,5455284.3932823,626710.364473,990652.275889,4812182.18188343,515885.093872,67857662.97275944,0,228772.17881475,4618842.72302864,829771.091262,1850120.236440014,462090.623422,5905380.43525428,12223657.254648713,47577.21935509,2370672.3254434825,22667.7603396,1188773.4982346124,206.8395516668,0,89668353.546689,14222258.990502017,24848665.286627047,4542857.72512992,32294014.5887394,858802.650176,2340916.8653615853,482.7824935456,2058641.23831619,39326.31308281,17926.8105246,613280.031604,undefined,83580926.849657,33046.38619154,0,2067275.6388914867,2900893.37412172,11673.19513266,21231.64060503,604025.0056,330450.50908338,1482740.0904874234,4011569.7332393504,24513683.6445968,69122122.050361,25609713.4994319,116639454.35021818,997224.852384,3962732.50826074,2.09874751e-10,2503984.815015905,25562.86748054,6251844.32651156,10189080.870530946,4544807.11666216,12055018.22970034,5520711.5838702,272991.80419647,2220162.452378025,15715.73225625,432134521.74223906,326087053.748004,73973.051608,2479674.215558896,512509.849709,0,2839.53951013,13366.80900567,640968.469661,3764807.8801483,288571900.952268,689973977.07081,34051222.22431725,18970.34183726,28.048948,856613.521634,1946093.23972444,7339.77744576,16462777.154113766,68738280.80385579
1648692000000,0,8962.98922151,33840.75725907,584268.919169,2458123.74755845,88882.82470352,2222966.019222344,159813.66674952,34942.34525125,618827.054141,5674259.85331578,266296067.053777,0,349653.72540044,5455284.78116646,626710.405559,990652.299,4812182.18188343,515888.201536,67857666.97266765,0,229953.724049,4646398.88359773,848076.045364,1847208.620026515,473255.848836,5905396.35475177,12242902.445918,47500.56835231,2370672.3254434825,22701.80312864,1188773.54009272,208.5832864249,0,89668202.67886,14222260.290578,24996909.02636296,4603241.62591057,32342467.3983956,872362.884363,2340916.993950668,482.7824975023,2206131.077479905,39560.92848988,18099.9402886,616235.996631,undefined,83580926.849657,33072.18974295,0,2079609.62576452,2900893.7356430045,11686.48556781,21263.49581579,604025.043269,330451.438976,1491586.2708373356,4050311.824045,24720598.018739734,69534444.4607683,25609717.89921843,116639460.87303984,1018304.47273103,3965557.6746492,2.09874751e-10,2528167.2706455556,25562.8686723,6251844.57708875,10189152.7860791,4544454.51666673,12117377.136132443,5696023.3601251505,272991.81880856,2289743.689871426,15715.73225625,436270852.2267656,326087653.748004,73973.051608,2503621.88941624,512511.620183,0,2856.47981462,13366.81839449,640968.469661,3800554.25500398,288533408.717227,696638913.17762,34048580.4266584,18970.34183726,28.048948,861724.115561,1971960.812122173,7339.77783916,16461499.92165915,70250597.6445063
1648699200000,0,8962.98943996,33789.69663005,580316.858059,2449705.4251850974,88882.82470352,2222966.019222344,159813.68461068,34833.6522836,615056.939547,5665698.24592756,266296285.62811348,0,349653.734912,5455285.91558437,626710.422238,990652.308381,4812181.75751007,515891.25586,67857668.88498423,0,228973.357757,4618091.368403,856570.47554,1847208.620026515,468313.782961,5905412.29189362,12223657.254648713,47500.39414549,2367081.6027282025,22667.54951135,1189918.3323235782,207.74173402,0,89663102.958347,14222262.376039028,24844620.025938462,4571622.33597873,32297519.922176138,870100.965129,2340917.04615236,482.7824991085,2228916.7933448525,39319.90923768,17977.48809058,612132.324223,undefined,83582026.371049,33046.01915834,0,2066939.9039960653,2900893.882405255,11673.19513266,21231.41238859,604025.058561,330452.369899,1482498.99656671,4022910.09908746,24619430.891115956,69110815.88465121,25609731.1594877,116639463.679556,1019778.7795131642,3962712.6345553105,2.09874751e-10,2511063.53786049,25562.86915611,6251844.67881243,10189212.006229555,4514681.13770026,12065518.993714847,5769648.950812911,272991.833735,2341229.594610673,15715.73225625,433264738.761984,326087754.748004,73973.051608,2486684.04329679,512513.394573,0,2839.07712325,13366.81922659,640968.481026,3709899.28044032,288495839.156915,691889977.0746586,33825508.2659414,18970.34183726,28.048948,856474.185646,1958415.6048522464,7339.77799886,16353651.009600181,70950064.82943039
1648706400000,0,8962.98969373,33789.69663005,580217.190728,2449518.13428593,88882.82470352,2222966.019222344,159814.27718134,34833.6522836,615089.964937,5665698.24592756,266298048.216891,0,349653.745962,5455285.9788333,626711.588015,990652.319279,4812181.75751007,515894.34626,67838534.5986016,0,222903.80402352,4618339.33471936,856136.111827,1844393.40345325,470487.66628,5905428.10552581,12223657.254648713,47500.39414549,2367081.6027282025,22667.54951135,1189918.3323235782,207.2735378288,0,89660190.363982,14220327.030268416,24845954.0394519,4581842.52576094,32297519.922176138,870020.069871,2340836.466288024,482.7825009745,2207321.200820686,39322.02049115,17974.40052172,609134.614837,undefined,83582026.371049,33046.01915834,0,2067050.8883339136,2900894.0528958,11673.19513266,21231.41238859,604025.076326,330453.293608,1482578.60680858,4022219.6372835105,24563947.513500035,69114526.73884082,25609731.8103821,116639474.7880484,1019778.7795131642,3962712.75679578,2.09874751e-10,2510651.30909561,25562.86971814,6251288.86067929,10189268.8941675,4470814.84106848,12065083.631568523,5764291.831834471,272991.840623,2283391.76542097,15715.73225625,432635234.79007,326087754.748004,73973.051608,2486256.96426539,512515.155974,0,2839.2295653968,13366.82807331,640968.481026,3719526.8366522063,288424914.21732,692320388.658089,33496847.230076864,18970.34183726,28.048948,856520.173656,1962793.7834687335,7339.77818439,16194752.9425342,70946000.9581496
1648713600000,0,8962.99019144,33789.69663005,581125.644425,2451451.72103656,88882.82470352,2222966.019222344,159814.35165658,34833.6522836,615921.772581,5665698.49329333,268481251.439748,0,349653.767633,5452179.62894053,626711.627415,990652.340654,4812181.75751007,515897.493909,67838541.53804944,0,223117.28494437,4624584.83262163,856225.068316,1847468.092331206,468553.755066,5905444.01399549,12223657.254648713,47726.86301733,2370890.5461609853,22667.54951135,1189926.339602636,207.3550656569,0,89660103.224655,14220359.55208035,24879553.6364573,4609357.310396849,32297519.922176138,870708.200282,2340836.6010499774,482.782504634,2250779.54499075,39375.23176074,18002.54327736,608992.316023,undefined,83582783.664872,33046.01915834,0,2069846.24307921,2900894.38726871,11677.3608399,21231.41238859,604025.113842,330454.222856,1484583.5418107882,4028517.2795462343,24348697.5671373,69207991.46319625,25609732.9667096,116639481.33618625,1030683.441915233,3962712.99653869,2.09874751e-10,2514582.268918034,25562.8708204,6251289.04712913,10189331.34077449,4461591.04710918,12076860.918812819,5764291.831834471,272991.854133,2295329.47555925,15715.73225625,436727236.29637,326094950.910188,73973.051608,2490149.729540814,512516.928633,0,2843.0691027739,13366.92346655,640968.48963,3758503.077541184,287696696.406146,693388837.35341,33427739.4660294,18970.34183726,28.048948,857678.468268,1974580.7115294852,7339.77854824,16161341.345392762,70941912.71497692
1648720800000,0,8962.99391392,33629.19010027,582262.046488,2453868.78849618,88882.82470352,2222966.019222344,159816.95934227,34833.6522836,617132.47173,5638785.50813506,269642172.3616296,0,349653.929717,5452183.05490135,626713.818709,990652.50052,4812181.75751007,515900.761812,67838568.42015685,0,223405.77884028,4633670.903762151,847910.714857,1847290.64803715,466739.923097,5905459.84527205,12205152.263043638,47570.07687528,2367326.8758568126,22559.91305857,1189927.6559347513,208.31669121,0,89660103.224655,14213587.716064634,24928413.51481,4691071.56835587,32144101.4733577,867155.171045,2340837.4906102135,482.7825320047,2224911.2602292537,39452.601457,14624.962663,609261.93171,undefined,83582783.664872,32963.75323645,0,2073915.8343507731,2900774.8114952,11673.19513266,21130.55974224,604025.374432,330455.14759537,1487527.7409430372,4036395.16218458,24461580.67072887,68578923.25501561,25609742.3884348,116639525.16934776,1030683.441915233,3953771.217825,2.09874751e-10,2519499.58155898,25562.87906454,6251290.83270826,10189395.1395041,4456652.479561456,12092695.10215914,5785362.607494471,272991.955175,2289166.6918670265,15715.73225625,437581062.311155,325843006.848442,73973.051608,2495019.263894205,512518.715938,0,2848.65248311,13366.94809491,640968.48963,3770007.52668664,287747986.7143,694981072.6360615,33390738.0583303,18970.34183726,28.048948,859363.633105,2009585.8948462328,7339.7812696,16143452.239230124,70213336.66423309
1648728000000,0,8962.99793176,33574.83035532,581874.163647,2453067.587704764,88882.96868142,2222966.019222344,159818.8974576,34837.19004187,615651.325464,5623931.28370299,276024003.051272,0,349654.104661,5452190.98561982,626714.12897,990652.67307,4812181.75751007,515903.704855,67838597.43521447,0,223178.08717766,4622531.801591289,847911.967689,1844437.05307775,470104.288846,5905475.71624792,12205152.263043638,47718.73336552,2367326.8758568126,22523.4802473,1189927.916194576,208.3363183947,0,89660103.224655,14213892.0291752,24868396.126539424,4717801.59383496,32092169.4406874,866864.831649,2340838.450752263,482.7825615471,2229167.9472849765,39357.61578547,14615.2200186,610729.561355,undefined,83582783.664872,32935.89172491,0,2068942.3251388,2900777.5106645836,11668.65109021,21100.96267511,604025.655699,330456.07465359,1483954.33740114,4033706.2553076097,24463798.6697592,68413813.354952,25609784.9823458,116639573.15912786,1030683.441915233,3950754.66812828,2.09874751e-10,2517821.418286873,25562.8879628,6251342.94573449,10189456.963248774,4481469.03844399,12080302.3195378,5911943.390995391,272992.064234,2270310.2940757,15715.73225625,437282501.37047297,325699548.792356,73973.051608,2493357.16833931,512520.492752,0,2841.7940971136,13366.96485693,640969.193339,3729866.1822376754,287236542.00797343,693455822.1985842,33576672.0572131,18970.34183726,28.048948,857298.0024,2021036.6436546724,7339.78420689,16233345.928473243,70209299.71239851
1648735200000,0,8962.99909726,33574.55038448,579928.610164,2450294.4949925565,88882.96868142,2222966.019222344,159821.12587868,34889.74437183,613855.091807,5623884.3873587,275972499.388049,0,349654.155409,5452197.12149846,626714.245906,990652.723123,4806074.07858385,515906.549675,67838605.85195284,0,222718.2582073,4609045.03150524,830815.82548,1847243.14191594,465214.022179,5905491.5986756,12184870.792244477,47718.73336552,2367326.8758568126,22523.30980195,1189929.6291245476,207.0813870333,0,89606745.492275,14213903.702977465,24795839.704883944,4648562.64503538,32091903.758712344,856723.452744,2340838.72927194,482.7825701168,2226972.394645315,39242.79076657,14566.35151147,608064.349221,undefined,83581780.624056,32935.74822882,0,2062905.94783294,2900778.2936443337,11677.5122049,21100.78672026,604025.73729,330457.002356,1479624.73560365,4020218.86321364,24316445.251825426,68214208.14263424,25609787.7335457,116639592.92605874,1019240.1385917017,3950742.62251986,2.09874751e-10,2509421.9509218866,25562.890544,6251343.42173576,10189518.782132346,4457237.13564594,12055074.943454243,5975277.58250422,272992.09587,2269756.012148263,15715.73225625,435820507.78732497,325295915.364599,73973.051608,2485020.19890445,512522.270953,0,2833.50283419,13366.97248659,640970.710655,3727643.5112118153,286037979.26069045,688876563.8883123,33394849.921432763,18970.34183726,28.048948,854799.891038,1991375.6988461963,7339.78505894,16145570.0547025,68789715.06548531
1648742400000,0,8963.00999739,33627.13193621,572604.612607,2410095.58982416,88882.96868142,2222966.019222344,159842.26466876,34943.043493,606654.00652,5632694.00638456,275972697.669362,0,349654.630021,5452272.41472527,626715.087959,990653.19124,4806074.07858385,515909.395614,67838684.56789848,0,220921.84730966,4554974.94307628,809702.234725,1851634.72226611,447476.931191,5905507.48557047,12184870.792244477,47825.23180423,2371175.4957841034,22558.58385822,1189938.869991534,205.3239492488,0,89604732.180237,14213974.5075313,24504943.503361173,4550647.19517333,32142163.3177664,840375.839812,2340841.33407428,482.7826502632,2098669.4583283,38782.40900342,14382.39107045,598770.904156,undefined,83581780.624056,32962.93813311,0,2038706.547228266,2900785.61631366,11670.89964909,21133.83294413,604026.500348,330457.930316,1462267.2136992328,3969463.29784664,24027270.3664806,67413942.6838013,25609813.4636199,116639744.68861315,975778.854448,3953684.9142803904,2.09874751e-10,2477730.11865853,25562.91468441,6251347.87344704,10189581.116824633,4376405.5927606,11956864.2981543,5727771.77996975,272992.39174035,2179799.58467733,15715.73225625,430483943.5030284,325295915.364599,73973.051608,2453636.53969728,512524.016935,0,2800.2611605353,13366.98846873,641159.540785,3587729.4879349,286038063.066928,680273949.6901851,32789237.7088839,18411.17407911,28.048948,844779.518565,1949430.1637881445,7339.79302761,15852771.781115538,67037689.3598265
1648749600000,0,8963.01755036,33576.04104007,563494.400747,2366026.21261555,88882.96868142,2222966.019222344,159846.17576425,34886.79499863,237298.67066755,5624136.05428073,276433630.7769483,0,349654.95889158,5452289.47060975,626716.919682,990653.51561,4806074.07858385,515912.265045,67838739.11209722,0,218840.404822,3506086.57827921,783117.16629,1851634.72226611,433191.532365,5905523.35482066,12176103.1719026,47750.49707652,2371175.4957841034,22524.30980038,1189940.1221612387,199.2377690285,0,89604732.180237,14213997.915418962,24197063.398038138,4441508.33342822,32093328.5871961,823189.842952,2340843.13900538,482.7827057986,2069751.5480083344,38295.3713274,14153.5655905,589271.215983,undefined,83581780.624056,32936.68490674,0,2013095.6126911675,2900790.69036991,11679.57886293,21101.72356097,604027.02909,330458.85724545,738026.094724,3906308.634368934,23679885.8121608,66566940.458543,25609831.554097753,116639833.156663,942667.098487,3950834.89510211,2.09874751e-10,2438309.11886812,25562.93141188,6251350.9581463,10189643.532836528,4307192.81354071,11843038.185646135,5819314.42836068,40364.14845984,2132650.61394275,15715.73225625,423634898.05553293,325295915.364599,73973.051608,2414598.871797626,512525.742597,0,2765.07805305,13366.99954314,873563.688644,3515182.772262696,286040641.6410287,669447526.5043246,32270676.4781589,18411.17407911,28.048948,834166.135026,1902676.6845570863,7339.79854929,15602060.467903454,64842092.7922477
1648756800000,0,8963.0213651,33522.34717172,562126.16639,2363156.551407207,88882.96868142,2222966.019222344,159848.59689542,34831.836855,236116.880801,5615142.09276877,277386731.2738043,0,349655.12499252,5452308.91800404,626717.219853,990653.679438,4806074.07858385,515915.156274,67838877.1508939,0,218304.6005486,3488624.8649376044,775222.430662,1848814.615445042,437188.167962,5905545.99179343,12176103.1719026,47750.49707652,2371175.4957841034,22488.29229729,1189940.1221612387,199.321217928,0,89592185.613107,14214044.53651644,24076547.7203255,4439625.03845601,32042006.603547,814644.499538,2340844.05061327,482.7827338475,2021539.7457638253,38104.64525628,14119.19897624,587196.980572,undefined,83576879.160474,32909.10796649,0,2003070.24875109,2900793.25309915,11678.24943289,21068.05862677,604027.371587,330459.787625,734350.502785,3896823.63207866,23719672.163972944,66235397.7497997,25609841.6886996,116639899.223423,952599.362406,3947837.69175196,2.09874751e-10,2432388.601637763,25562.93986034,6251352.51612051,10189702.990764042,4287437.130823204,11813827.938090855,5705533.11188888,40364.16373018,2119459.11174509,15715.73225625,422131988.769057,325295915.3646,73973.051608,2408735.92599053,512527.480518,0,2751.30633001,13367.02319675,810313.610242,3517211.1622754247,286041151.991421,667549077.0186166,32122661.454643466,18035.12742939,28.048948,830011.662011,1901869.90875824,7339.8013381,15530498.9266197,64184597.2232228
1648764000000,0,8963.02283772,33522.34717172,562546.293133,2364085.18939189,88882.96868142,2222966.019222344,159849.10694217,34831.836855,236994.277251,5611198.47844892,278326267.62019736,0,349655.189113,5452320.24311098,634500.487874,1001681.7276468368,4806074.07858385,515918.056226,67839350.39201753,0,218626.386426,3501588.38922298,783120.283605,1848814.615445042,436562.90336653,5935188.89035452,12176103.1719026,47750.49707652,2371175.4957841034,22488.29229729,1202740.95388043,198.67981484,0,89584701.996129,14175996.569446724,24166014.7480484,4490224.70304932,32042006.603547,819138.405993,2340847.34979072,482.7827948834,2022591.7163518,38246.24080541,14129.75150596,585356.873124,undefined,83576879.160474,32909.10796649,0,2010513.54023399,2900794.2424001954,11681.33892565,21068.05862677,604027.474548,330460.71418452,737079.306013,3899736.3432682306,23643347.32580274,66480871.0295461,25609845.1778989,116668227.20170178,952164.090264,3947838.39958004,2.09874751e-10,2434227.278856084,25562.94312174,6251365.92588255,10189763.655825978,4257710.426096954,11831456.953040952,5822137.52149761,40364.17304931,2132639.249191802,15715.73225625,422385187.69419503,325359233.406473,73973.051608,2410536.1879952135,512529.194542,0,2761.53002165,13367.03473225,810362.699339,3516870.93567269,286046116.249014,667978933.8254,31899940.784241445,18035.12742939,28.048948,833095.936411,1927571.44673024,7339.80241468,15422819.083917424,64834752.8433071
1648771200000,0,8963.02494399,33522.34717172,560253.382819,2359305.679102646,88801.8544391,2222966.019222344,159849.76910582,34885.55492126,235537.081739,5611198.47844892,282728726.956007,0,349655.280824,5447596.18648569,634533.593036,1001681.8215541462,4806074.07858385,515920.94728,67473468.5677311,0,217887.32706661,3480056.47410121,765567.520453,1848814.615445042,433301.05308946,5935204.76599686,12176103.1719026,47674.60097,2371175.4957841034,22488.29229729,1202741.0142347747,198.2496335697,0,89546921.148363,14176001.314817172,24017412.96104064,4434391.67708057,32042006.603547,808179.328595,2340848.54818623,482.7828103427,2013081.41441751,38011.05684685,14072.15939097,578088.673776,undefined,83576879.160474,32909.10796649,0,1998150.5898972333,2900795.6573795835,11673.19513266,21068.05862677,604027.621813,330461.647579,732546.876675,3883841.2146531446,23199856.536544673,66069601.281775504,25609850.1463755,116668251.8831325,951921.978354,3947839.41197374,2.09874751e-10,2424305.4912607362,25562.94778645,6251366.78610144,10189825.271228215,4170248.09429486,11791097.14098905,5720409.51740774,40364.32266557,2109088.09295986,15715.73225625,420641776.57653904,325359233.406473,73973.051608,2400710.96409113,512530.919335,0,2744.5488064864,12233.06727653,810382.49148,3459748.92050213,286041801.712429,665256288.2097248,31244648.8723638,18035.12742939,28.048948,827973.076139,1903603.3485259735,7339.80417907,15106001.925152171,63377825.8773304
1648778400000,0,8963.02602465,33522.34717172,557993.248791,2354535.065477974,88882.96903665,2222966.019222344,159850.217828,34832.48854733,233052.55986353,5611198.47844892,282728926.34643966,0,349655.327878,5371739.34714591,634533.676624,1001681.8697354856,4805692.39141096,515923.827849,67473476.35213865,0,216838.66684362,3443366.9975920836,773122.581805,1846031.2940111367,432130.838916,5935220.4836998,12154504.8939333,47529.42861624,2371175.4957841034,22488.29229729,1202742.845370033,196.9872134091,0,89545062.183531,14176003.7495404,23764062.320297476,4435552.42384891,32042006.603547,810572.073687,2340848.804194202,482.7828182745,2024141.2453357964,37610.09358351,14015.3709135,576962.998265,undefined,83576879.160474,32909.10933761,0,1977073.59654281,2900796.38336783,11668.42655514,21068.05862677,604027.69737,330462.578903,724819.6687,3868167.95420797,23056493.0286298,65371070.2160758,25609852.695568543,116668264.504396,950158.834042,3947839.9314059904,2.09874751e-10,2414529.8214432,25562.95017979,6251367.22745685,10189886.373954246,4170725.4389834446,11733404.4056066,5704893.6295661,40364.3494351,2125116.031082486,15715.73225625,418999882.1345736,325359233.406473,73973.051608,2391022.8475266,512532.669482,0,2715.59759514,12233.07822446,810391.943077,3527255.22496285,285988003.284089,662571639.07661,31248225.2704218,17664.44948414,28.048948,819239.219669,1904101.63591146,7339.80496882,15107731.0236666,64014535.0881064
1648785600000,0,8963.030048,33522.34717172,555583.255832,2321573.46806283,88882.96903665,2222966.019222344,159850.32237116,34832.48854733,233167.17879426,5611198.47844892,273537116.550184,0,349655.503062,5371761.24769432,634533.987824,1001682.0491155965,4805692.39141096,517790.599986,66458639.1796711,0,215340.73398233,3398974.40449173,765625.853188,1846031.2940111367,419024.507665,5935236.10157483,12174032.104152126,47381.35281542,2367575.3949880134,22488.29416182,1202745.541905388,195.9346820568,0,89540299.329066,14175504.016210929,21597483.4649543,4305355.718410649,32042006.603547,803446.253469,2350639.17665976,482.7828478045,1966357.64517449,37125.21052616,13904.52660319,573901.240276,undefined,83722006.945049,32909.10933761,0,1951584.50141056,2900799.0862369365,11681.54517786,21068.05862677,604027.978671,336172.156141,717044.430928,3861350.64936428,22933156.273848627,64560805.3585914,25609878.201667063,113013801.45278943,918642.810031,3947841.86526289,2.09874751e-10,2395452.1879976145,25562.95909025,6251368.94008741,10189946.472176433,4136922.0437656897,11651874.26691806,5786151.94674902,40364.3660717,2084517.9793138048,15715.73225625,413311876.400219,325524360.192958,73973.051608,2372112.8036819,512534.448773,0,2680.58711952,12233.08368443,861241.98732,3603636.32348216,286104480.7411615,650386402.85309,31139837.036086567,17301.36219958,28.048948,813005.038503,1848210.5684353265,7339.80790909,15066116.853420282,63390090.5425185
1648792800000,0,8963.03294221,33522.34717172,557459.127174,2325468.0826592366,88882.96903665,2222966.019222344,159851.823418,34832.48854733,233922.97095926,5611198.47844892,273563053.171319,0,349655.955146,5437682.33859014,634534.211686,1001682.17815331,4805692.39141096,517793.499316,65481596.5193156,0,215811.778861,3409991.89948059,786349.087122,1854429.1251582424,428249.782652,5935251.73028831,12228177.123947147,47453.93899229,2379467.7322987323,22488.29416182,1202746.0928532823,197.2150212334,0,89527091.846129,14171553.005929062,21667489.925000776,4383341.16620683,32121314.1643935,804788.581106,2350639.8654528656,482.7828690471,1993457.139976882,37245.54883185,13951.47384774,576292.421175,undefined,83732410.726146,32909.10933761,0,1957910.4014927165,2900801.030555377,11674.46399351,21068.28699297,604028.181026,336173.10477138,719368.671268,3874391.6781104305,23207451.5543394,64770073.8804652,25632418.4860722,113023155.517591,928311.580043,3993382.31691358,2.09874751e-10,2403540.1929240436,25562.9655,6263981.66236384,10190005.493126523,4157349.16408948,11708451.1109845,5664280.503699671,40364.3780393,2102331.17461231,15715.73225625,414707385.2489964,325524360.192958,73973.051608,2380122.00550958,512536.229384,0,2689.2760214165,12233.10291709,902560.927205,3627459.34189418,286097070.033765,652910957.2045827,31293598.0185924,17301.36219958,28.048948,815640.327232,1881688.29669474,7339.81002418,15140509.69392375,63386436.9138484
1648800000000,0,8963.03514026,33465.41472169,561934.367993,2334706.921196365,88883.11158476,2222966.019222344,159851.958341,34887.32380039,236176.627075,5601668.73772573,273563233.446528,0,349656.050032,5437683.80910066,634534.381702,1001682.276153208,4805692.39141096,517796.397636,65441279.6965015,0,217071.63944776,3442844.10772493,802956.057298,1857243.4732158256,437563.08334349,5935267.34599597,12228177.123947147,47375.778197,2379467.7322987323,22450.11438013,1202746.5909182266,197.7787788952,0,89435648.282554,14171557.9568211,21876235.0191468,4408048.632186135,32066761.149231,816556.252591,2350640.38856857,482.78288518,2028773.1474990365,37604.37356094,14063.47525233,579255.537773,undefined,83735855.832505,32879.84906258,0,1976773.34150153,2900802.5072012655,11707.26934386,21032.50581123,604028.334709,336174.05261262,726300.172415,3905495.0091727846,23273834.507361773,65394070.2555332,25632423.63912915,113023186.13725387,937760.805936,3990161.2108176,2.09874751e-10,2422835.63658416,25562.97036803,6263982.56259944,10190065.253648954,4167031.3288184544,11777550.110195933,5847301.80279804,40364.38712829,2121245.5442336462,15715.73225625,418039281.18334657,325524360.192958,73973.051608,2399229.44968576,512538.008932,0,2715.1845681942,12233.10879242,902564.921776,3776546.7466999902,286092179.832488,658185304.2321792,31366478.5390922,17653.74890318,28.048948,823498.287227,1892294.76053394,7339.8116543,15175770.8430722,64720947.3846501
