"Time","yvCurve-UST 0.4.3","yvCurve-HUSD 0.3.5","yvCurve-EURT 0.4.3","yvCurve-ankrETH 0.3.5","yvCurve-CVXETH 0.4.3","yvCurve-d3pool 0.4.3","yvDAI 0.3.0","yvCurve-UST 0.3.5","yvCurve-ibAUD 0.4.3","yvCurve-tBTC 0.3.5","yvCurve-EURS 0.3.5","yvCurve-IronBank 0.3.2","yvCurve-USDT 0.3.5","yvCurve-RAI 0.4.3","yvCurve-MIM 0.4.3","yvCurve-GUSD 0.3.5","yvCurve-DUSD 0.3.5","yvLUSD 0.4.3","yvCurve-Aave 0.3.5","yvCurve-USDN 0.3.5","yvCurve-USDK 0.3.5","yvCurve-triCrypto 0.4.2","yvCurve-pBTC 0.3.5","yvCurve-cvxCRV 0.4.3","yvCurve-ibCHF 0.4.3","yvCOMP 0.4.3","yUSD 0.3.5","yvCurve-ibKRW 0.4.3","yvCurve-ibJPY 0.4.3","yvCurve-ibGBP 0.4.3","yvCurve-3EUR 0.4.3","yvCurve-sUSD 0.3.5","yvCurve-rETHwstETH 0.4.3","yvCurve-ibBTC 0.4.3","yvUSDC 0.3.0","yvCurve-LUSD 0.3.5","yvCurve-HBTC 0.3.3","yvLINK 0.4.2","yvCurve-ibEUR 0.4.3","yvCurve-CRVETH 0.4.3","yvCurve-BUSD 0.3.5","yvCurve-USDM 0.4.3","yvSUSHI 0.4.3","yvCurve-renBTC 0.3.5","yvCurve-alETH 0.4.3","yvCurve-YFIETH 0.4.3","yvYFIETH-f 0.4.3","yvUSDT 0.3.5","yvCurve-EURSUSDC 0.4.3","yvCurve-Pax 0.3.5","yvCurve-sBTC 0.3.5","yvCurve-3pool 0.3.5","yvRAI 0.4.2","yvCurve-EURN 0.4.3","yvCurve-mUSD 0.3.5","yvCurve-yBUSD 0.3.5","yvCurve-BBTC 0.3.5","yvCurve-sETH 0.3.2","yvBOOST 0.3.5","yvWBTC 0.3.5","yvCurve-alUSD 0.3.5","yvCurve-FRAX 0.3.5","yv1INCH 0.3.2","yvCurve-EURTUSD 0.4.3","yvDAI 0.2.2","yvCurve-rETH 0.3.5","yvCurve-RSV 0.3.5","yvCurve-USDP 0.3.5","yvCurve-Compound 0.3.5","yvYFI 0.3.2","yvCurve-3Crypto 0.4.3","yvSNX 0.3.5","yvCurve-OUSD 0.4.3","yvUNI 0.3.5","yvTUSD 0.4.3","yvWETH 0.4.2","yvUSDC 0.4.3","yvsUSD 0.3.3","yvWETH 0.3.2","yvCurve-sAave 0.3.5","yvCurve-USDP 0.4.3","yvWBTC 0.3.1","yvCurve-DOLA 0.4.3","yvCurve-MIMUST 0.4.3","yvAAVE 0.4.3","yvDAI 0.4.3","yvCurve-stETH 0.3.0","yvYFI 0.4.3","yvHEGIC 0.3.0","yvUSDC 0.2.2","yvCurve-oBTC 0.3.5","yvCurve-LINK 0.3.5","yvCurve-TUSD 0.3.5","yGov"
1650218400000,0,8597.30832417,27821.71904481,143.0063287183,4346.39430734,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,248144561.530804,0,453124.266453,3429995.68716303,783772.084246,819539.808238,2125774.5582111855,455714.569613,54970649.1175057,0,133.057022672,75.9759617,170382.71252038,2238250.2543817,2654.9327359445,4981133.849406489,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3670.10629057,0,82017136.189506,9710083.744270226,481.9393036,246271.298843,27921359.4134795,4485.55351149,2209814.02592074,481.0181554077,480990.120408,0.819681816959,2.205316972372,undefined,35.2977266719,81867344.138833,15630.70239106,0,43.4286858404,2786929.10690614,3865.2964015446,18321.93422979,541927.319269,108079.276663,15.981714080849,1160.5507475772,12975183.731095633,1123.51226849,19245316.0287154,104450438.75653972,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596973.4544108,8811189.77414996,185.1376290732,4750.82997072,735396.218523,55204.7525813,179705.75439869,15728.29437268,110193.130946,330846821.365356,66772.38929028,726.5926598269,458908.253044,0,0.06028099,4077716.3000162896,662392.127024,15700.03686385,268995491.962705,185426.31501129,1492.4905880077,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650225600000,0,8597.30832417,27821.71904481,143.0063287183,4346.39430734,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,248144561.530804,0,453124.266453,3429995.68716303,783772.084246,819539.808238,2125774.5582111855,455714.569613,54967672.2804784,0,133.057022672,75.9759617,170382.71252038,2238250.2543817,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3674.62504415,0,82011655.38363,9710083.744270226,481.9393036,246271.298843,27921359.4134795,4485.55351149,2209814.02592074,481.0181554077,480990.120408,0.819681816959,2.205316972372,undefined,35.2977266719,81854110.683444,15630.70239106,0,43.4286858404,2786929.10690614,3865.2964015446,18321.93422979,541927.319269,108079.276663,15.981714080849,1160.5507475772,12975183.731095633,1123.51226849,19245316.0287154,104450438.75653972,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596973.4544108,8811189.77414996,185.1376290732,4750.82997072,735396.218523,55204.7525813,179705.75439869,15728.29437268,110176.8610547,330846917.296819,66772.38929028,726.5926598269,458908.253044,0,0.06028099,4080749.94160232,662392.127024,15700.03686385,268994484.793953,185426.07366951,1492.4905880077,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650232800000,0,8597.30832417,27821.71904481,143.0063287183,4346.39430734,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,248144561.530804,0,453124.266453,3429995.68716303,783772.084246,819539.808238,2125774.5582111855,455714.569613,54967672.2804784,0,133.057022672,75.9759617,170382.71252038,2238250.2543817,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3674.32669827,0,82010807.140731,9710083.744270226,481.9393036,246271.298843,27921359.4134795,4485.55351149,2209814.02592074,481.0181554077,480990.120408,0.819681816959,2.205316972372,undefined,35.2977266719,81854110.683444,15630.70239106,0,43.4286858404,2786929.10690614,3865.2964015446,18321.93422979,541927.319269,108079.276663,15.981714080849,1160.5507475772,12975183.731095633,1123.51226849,19245316.0287154,104450438.75653972,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596973.4544108,8811189.77414996,185.1376290732,4747.82997072,735206.122834,55204.7525813,179705.75439869,15728.29437268,110165.5632577,330842660.943976,66772.38929028,726.5926598269,458908.253044,0,0.06028099,4080749.94160232,662392.127024,15700.03686385,268999465.73943245,185405.435463,1492.4905880077,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650240000000,0,8597.30832417,27821.71904481,143.0063287183,4398.73335818,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,248144561.530804,0,453124.266453,3429995.68716303,783772.084246,819539.808238,2125774.5582111855,455714.569613,54967672.2804784,0,133.057022672,75.9759617,170382.71252038,2242890.9119529575,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3674.32669827,0,81930854.601691,9710083.744270226,481.9393036,246271.298843,27921359.4134795,4665.15343589,2209814.02592074,481.0181554077,481098.054209,0.819681816959,2.205316972372,undefined,35.2977266719,81849058.552825,15630.70239106,0,43.4286858404,2786929.10690614,3865.2964015446,18321.93422979,541927.319269,108079.276663,15.981714080849,1160.5507475772,12975368.877984837,1123.51226849,19245316.0287154,104450438.75653972,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596973.4544108,8811189.77414996,185.1376290732,4747.82997072,734825.126112,55204.7525813,179705.75439869,15728.29437268,110190.5853577,330352764.372876,66772.38929028,726.5926598269,458908.253044,0,0.06028099,4080749.94160232,662392.127024,15700.03686385,268999465.73943245,185342.32163025,1492.4905880077,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650247200000,0,8597.30832417,27821.71904481,143.0063287183,4398.73335818,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,453124.266453,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455714.569613,54961912.1512547,0,133.057022672,75.9759617,170382.71252038,2242890.9119529575,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3677.46554207,0,81930434.527241,9656514.3237222,481.9393036,246271.298843,27921359.4134795,4665.15343589,2209781.33289058,481.0181554077,481098.054209,0.819681816959,2.205316972372,undefined,35.2977266719,81849058.552825,15630.70239106,0,43.4286858404,2786929.10690614,3865.2964015446,18321.93422979,541927.319269,108079.276663,15.981714080849,1160.5507475772,12973143.266355768,1123.51226849,19245316.0287154,104364327.427209,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596731.16311195,8811189.77414996,185.1376290732,4747.82997072,734825.126112,55204.7525813,179705.75439869,15728.29437268,110187.583919,330352764.372876,66772.38929028,726.5926598269,458908.253044,0,0.06028099,4080749.94160232,662392.127024,15700.03686385,268893200.089406,185481.991578,1492.2518923576,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650254400000,0,8597.30832417,27821.71904481,143.0063287183,4398.73335818,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455714.569613,54957359.188081,0,133.057022672,75.9759617,170382.71252038,2242890.9119529575,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3677.43769636,0,72778824.261076,9656514.3237222,481.9393036,246271.298843,27921359.4134795,4665.15343589,2209781.33289058,481.0181554077,481098.054209,0.819681816959,2.205316972372,undefined,35.2977266719,81849058.552825,15630.70239106,0,43.4286858404,2786929.10690614,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12973143.266355768,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596731.16311195,8811189.77414996,185.1376290732,4747.82997072,732943.529544,55204.7525813,179713.04935577,15728.29437268,110187.585019,321223372.745901,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3681437.698721544,662392.127024,15700.03686385,268894744.71282375,185481.991578,1492.2438656121,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650261600000,0,8597.30832417,27821.71904481,143.0063287183,4398.73335818,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455714.569613,54957359.188081,0,133.057022672,75.9759617,170382.71252038,2242890.9119529575,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3551.46047904,0,72778824.261076,9656514.3237222,481.9393036,246271.298843,27921359.4134795,4665.15343589,2209781.33289058,481.0181554077,481098.054209,0.819681816959,2.205316972372,undefined,35.2977266719,81849058.552825,15630.70239106,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12973143.266355768,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596731.16311195,8811189.77414996,185.1376290732,4747.82997072,732038.136761,55204.7525813,179713.04935577,15728.29437268,110265.30004923,321225350.120777,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3681437.698721544,662392.127024,15700.03686385,268942034.7341803,185478.043689,1492.2438656121,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650268800000,0,8597.30832417,27821.71904481,143.0063287183,4398.73335818,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455714.569613,54957359.188081,0,133.057022672,75.9759617,170382.71252038,2242890.9119529575,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3551.46047904,0,72778621.161907,9656514.3237222,481.9393036,246271.298843,27921359.4134795,4662.2718689,2209781.33289058,481.0181554077,481532.698604,0.819681816959,2.205316972372,undefined,35.2977266719,81848844.564603,15630.70239106,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12973143.266355768,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596731.16311195,8811189.77414996,185.1376290732,4747.82997072,732038.136761,55204.7525813,179713.04935577,15728.29437268,110245.359004,321225278.865203,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3681437.698721544,662392.127024,15700.03686385,268343780.981163,185479.58543076,1492.2438656121,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650276000000,0,8597.30832417,27821.71904481,143.0063287183,4398.73335818,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455714.569613,54957359.188081,0,133.057022672,75.9759617,170382.71252038,2242890.9119529575,2654.9327359445,4980672.316514445,14533015378.75804,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3566.833501495,0,72777206.38793,9656514.3237222,481.9393036,246271.298843,27921359.4134795,4662.2718689,2209781.33289058,481.0181554077,481532.698604,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438733,15630.70239106,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12966676.266355768,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5596731.16311195,8811189.77414996,185.1376290732,4747.82997072,732038.136761,55204.7525813,179713.04935577,15728.29437268,110235.8622264,321068018.436154,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3681437.698721544,662392.127024,15700.03686385,268343780.981163,185475.527216,1492.2438656121,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650283200000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455714.569613,55078627.2363424,0,133.057022672,75.9759617,170382.71252038,2242890.9119529575,2654.9327359445,4980672.316514445,14092022745.461517,5459269.07002924,1819478.2973429624,20263.29552185,1151527.8164971871,3566.833501495,0,72776876.26297,9607455.80720252,481.9393036,246271.298843,27921359.4134795,4662.2718689,2208462.81535223,481.0181554077,483815.723532,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,15630.70239106,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12966676.266355768,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5520101.89701005,8811189.77414996,185.1376290732,4747.82997072,732038.136761,55204.7525813,179713.04935577,15728.29437268,110238.8622264,321069238.311188,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3709813.9854012094,662392.127024,15700.03686385,268352564.20112,185383.345132,1491.96885588,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650290400000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55078627.2363424,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,3566.833501495,0,72774094.843551,9607455.80720252,481.9393036,246271.298843,27906927.1848227,4662.2718689,2208462.81535223,481.0181554077,483815.723532,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,15630.70239106,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12966676.266355768,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5520101.89701005,8811189.77414996,185.1376290732,4747.82997072,732019.803216,55204.7525813,179713.04935577,15728.29437268,110225.89822639,321162456.891701,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3709813.9854012094,662392.127024,15700.03686385,268352788.927788,185334.1621,1491.96885588,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650297600000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55078627.2363424,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,3595.84717086,0,72773993.483543,9607455.80720252,481.9393036,246271.298843,27906927.1848227,4662.2718689,2208462.81535223,481.0181554077,484432.723532,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,15630.70239106,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12966676.266355768,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5520101.89701005,8811189.77414996,185.1376290732,4747.82997072,732019.803216,55204.7525813,179713.04935577,15728.29437268,110145.60257642,321162355.531761,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3709813.9854012094,662392.127024,15700.03686385,268296000.807574,185302.29684347,1491.96885588,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650304800000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55078627.2363424,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,3595.84717086,0,72773993.483543,9607455.80720252,481.9393036,246271.298843,27906927.1848227,4662.2718689,2208462.81535223,481.0181554077,484432.723532,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,13088.02245254,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12971374.9556605,1123.51226849,19258195.13289632,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5520101.89701005,8811189.77414996,185.1376290732,4747.82997072,732019.803216,55204.7525813,179713.04935577,15728.29437268,103107.13891473,321389104.880002,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3709813.9854012094,662392.127024,15750.15624228,268413613.07030836,185301.560632,1491.96885588,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650312000000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55078627.2363424,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,4076.98068835,0,72773993.483543,9607455.80720252,481.9393036,246271.298843,27906927.1848227,4662.2718689,2208462.81535223,481.0181554077,484400.991087,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,13088.02245254,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12971374.9556605,1123.51226849,19318280.6964219,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5520101.89701005,8811189.77414996,185.1376290732,4747.82997072,730143.115131,55204.7525813,179713.04935577,15728.29437268,103106.88888671,321389104.880002,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3709813.9854012094,662392.127024,15750.15624228,268935337.557152,185301.560632,1491.96885588,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650319200000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247248269.5364166,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55078627.2363424,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,4038.85317317,0,72803923.802955,9607455.80720252,481.9393036,246271.298843,27906927.1848227,4667.49399188,2208462.81535223,481.0181554077,484400.991087,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,13088.02245254,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12971374.9556605,1123.45252088,19318280.6964219,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5520101.89701005,8811189.77414996,185.1376290732,4747.82997072,730143.115131,55204.7525813,179713.04935577,15728.29437268,103110.90694457,320299307.019645,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3709813.9854012094,662392.127024,15750.15624228,268892937.221065,184720.895887,1491.96885588,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650326400000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247228767.489478,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55078640.1608797,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,4053.25921536,0,72803923.802955,9581500.2982854,481.9393036,246271.298843,27906927.1848227,4667.49399188,2208462.88606264,481.0181554077,484400.991087,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,13088.02245254,0,43.4286858404,2786909.4103865,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12971374.9556605,1123.37701978,19318280.6964219,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5520102.33657779,8811189.77414996,185.1376290732,4747.82997072,730167.675745,55204.7525813,179713.04935577,15728.29437268,103086.34653731,320299307.019645,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3661926.379066716,662392.127024,15750.15624228,268822623.1312056,184721.380029,1491.96885588,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650333600000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247228767.489478,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55072630.8704339,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,4054.17431928,0,72803923.802955,9581082.62648441,481.9393036,246271.298843,27906927.1848227,4667.49399188,2208429.966102083,481.0181554077,484400.991087,0.819681816959,2.205316972372,undefined,35.2977266719,81348844.438743,13088.02245254,0,43.4286858404,2880742.53710911,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12973222.661783518,1123.37701978,19318280.6964219,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5519897.91710026,8811189.77414996,185.1061822375,4747.82997072,730167.675745,55204.7525813,179713.04935577,15728.29437268,103442.64110263,320325307.019645,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3661926.379066716,662392.127024,15750.15624228,268810623.13120764,184721.380029,1491.9374090454,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650340800000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247228767.489478,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55072630.8704339,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,4060.24769951,0,72802694.41606,9581082.62648441,481.9393036,246271.298843,27906927.1848227,4667.49399188,2208429.966102083,481.0181554077,484180.859706,0.819681816959,2.205316972372,undefined,35.2977266719,81351485.724529,13088.02245254,0,43.4286858404,2880742.53710911,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12973222.661783518,1123.37701978,19318280.6964219,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5519897.91710026,8811189.77414996,185.1061822375,4747.82997072,730101.264826,55204.7525813,179713.04935577,15728.29437268,103442.64110263,320346318.035467,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3661926.379066716,662392.127024,15750.15624228,268848188.5774806,184721.380029,1491.9385934054,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
1650348000000,0,8597.30832417,27821.71904481,143.0063287183,4244.35862453,88736.51254162,2207647.69601359,76269.01039277,41135.76418593,5.213173603024,4151575.058468974,247300904.586052,0,466100.832596,2799408.8101223838,783772.084246,819539.808238,2125774.5582111855,455316.019936,55072630.8704339,0,133.057022672,75.9759617,170382.71252038,2241662.132881636,2654.9327359445,4980672.316514445,14085854626.351131,5459269.07002924,1818462.71567338,20263.29552185,1151527.8164971871,4060.30643258,0,72737640.72373,9581082.62648441,481.9393036,246271.298843,27904036.8319101,4667.49399188,2208429.966102083,481.0181554077,484180.859706,0.819681816959,2.205316972372,undefined,35.2977266719,81351485.724529,13088.02245254,0,43.4286858404,2880742.53710911,3865.2964015446,18321.93422979,554732.692256,108079.276663,15.981714080849,1160.5507475772,12973222.661783518,1123.37701978,19318280.6964219,104377227.59135628,533451.199777,61123.30271038,2.09874751e-10,698.0219049569,24856.83175371,5519897.91710026,8811189.77414996,185.1061822375,4747.82997072,729461.452946,55204.7525813,179713.04935577,15728.29437268,103755.61413437,320346318.035467,66772.38929028,726.5926598269,458908.253044,0,0.06028099,3661926.379066716,662392.127024,15750.15624228,248848188.57748064,184725.113934,1491.9385934054,409200.036697,28.048948,16.919062956,110849.43042982,7301.86832356,667.3350503442
